user_id,track_id,timestamp,age_group,activity,mood,time_slot,weekday
u00087,6FKwc7yRMORG9xs4yJ56Kb,48845971,18-25,workout,happy,morning,0
u00221,48O0GrGJWml3DzHhC5sJ7a,48857077,26-35,work,happy,morning,0
u00216,5M5IB1cNzJqbWFEUK4a1MD,48857694,<18,leisure,energetic,morning,0
u00155,6XPLnH0wby09UGaJYtv4NT,48862041,36-50,work,energetic,afternoon,0
u00088,0io12zlEXifJzUbTx2d127,48869034,36-50,work,calm,afternoon,0
u00084,1eG6ogBMDCT36ciEocKV8V,48874991,36-50,leisure,calm,afternoon,0
u00000,1oTEZlKtKk2JzRMg600ORk,48883008,<18,leisure,melancholic,evening,0
u00265,6ktEU2Klk0GrX2pJSiZ50y,48883062,26-35,leisure,calm,evening,0
u00065,67vJXKMfg5RNQl1cpbGj0C,48885201,18-25,leisure,melancholic,evening,0
u00140,5tKMdnknnHbCCU7t8D2Lcj,48892866,50+,leisure,calm,late_night,0
u00008,1otasz0p5jss807iVL2UTT,48895511,18-25,leisure,energetic,late_night,0
u00152,3lj59hy6FrRDyYNo8Onuud,48898931,50+,leisure,calm,late_night,0
u00087,75lHbRGAZ30m8wjFIXFfMu,48907571,18-25,leisure,calm,night,0
u00151,580URum9E9Q21jSuOoihFb,48918857,18-25,workout,melancholic,early_morning,0
u00098,0PRuULlPUGWQijyFekzKT2,48919457,36-50,workout,energetic,early_morning,0
u00230,2XXnGBKuvfcpfVvRgBEdvP,48920556,26-35,commute,calm,early_morning,0
u00285,1LhO3e7X53MxSuYjUQ5ROt,48922112,50+,commute,calm,early_morning,0
u00194,3WS0ETFAob3KdvO73pOmNo,48926578,50+,workout,happy,morning,0
u00242,728f82rt9R9gEWF1eC6222,48930695,<18,workout,energetic,morning,0
u00138,6LRmV5GZUjKLgxi7lBWriQ,48931180,18-25,work,happy,morning,0
u00036,2zME1tNgLyHCJ29E2uSeJM,48933200,50+,commute,happy,morning,0
u00108,6deng8FUWMyGHyGgqs1VYm,48953747,26-35,work,calm,afternoon,0
u00036,7H10smyqYA7G23KkZwfipP,48956223,50+,leisure,energetic,afternoon,0
u00013,0KCSJzsQVxkloxoT7dyrqV,48963886,36-50,commute,calm,evening,0
u00299,7muThCzsr5IiHihIvw3xzf,48965913,<18,workout,melancholic,evening,0
u00144,7Chj9PDJosPAZDUg51IZvm,48966027,50+,leisure,energetic,evening,0
u00201,1nRHE3fyknlOsrW56oG53W,48969382,50+,workout,melancholic,evening,0
u00129,78ipGXXnteGWOw7vr2gnhs,48970055,36-50,leisure,calm,evening,0
u00187,3VbWnPbVYxJ4rmwFGJw0D2,48972599,18-25,leisure,calm,evening,0
u00088,72OKguvBNCfLfGKPI3lBGy,48981401,36-50,leisure,melancholic,late_night,0
u00176,4Dq75eGDLZGM9EGP0XHbo2,48984770,36-50,workout,happy,late_night,0
u00158,3NLr3Lsc9DnhJd9ObpoY3x,48985681,26-35,work,melancholic,late_night,0
u00044,3N39a63azXQRQ4S9tGVtGb,48987308,<18,leisure,happy,late_night,0
u00163,27ooJRSmsdwshBQGoUZE3p,48987648,26-35,leisure,melancholic,late_night,0
u00079,3YPoNuJVTCBlIBvIHZzp5N,48992307,36-50,leisure,melancholic,night,1
u00167,325VVodN2bVcByGxLyybTK,48999166,<18,leisure,energetic,early_morning,1
u00129,2osR5nnKQTDEocsumgQmwx,48999574,36-50,workout,energetic,early_morning,1
u00097,4CwabJInluLMkFwlQhYJjs,49001081,36-50,commute,happy,early_morning,1
u00133,6NEoeBLQbOMw92qMeLfI40,49002018,26-35,commute,calm,early_morning,1
u00021,6nQRnJYQUowTFUxoCmV96c,49008636,18-25,workout,calm,early_morning,1
u00291,6mBoE4SeqM0zYBKFvPB5Pd,49014517,18-25,workout,melancholic,morning,1
u00174,4VQAuV4Sj6JGwdvpiRKeqg,49016578,36-50,work,calm,morning,1
u00013,0C8xrXQ9Qgot9u6C15CRFG,49018264,36-50,work,happy,morning,1
u00042,2GmDKB7skBipPXBBkM0RBt,49021155,36-50,work,happy,morning,1
u00004,2e8MxBgVWMSQmxb2zcuCoq,49028585,26-35,work,energetic,morning,1
u00075,7mwFpSD2Y6wTAi9lWTPNRB,49029568,26-35,workout,energetic,morning,1
u00274,6tAWgyIwWB6f1ozhA0tadW,49031714,26-35,workout,melancholic,morning,1
u00218,2iZeKe5avjtKVmjfSFkpxd,49032477,26-35,leisure,happy,afternoon,1
u00263,5LgwTrB1iYwi5C1dXT6Q2J,49034390,50+,work,energetic,afternoon,1
u00143,1hkueuixwHO3hJjhqFhiUN,49039048,26-35,leisure,calm,afternoon,1
u00086,4ZpXHlV2vQVfPXUvbDSZ92,49039560,<18,work,energetic,afternoon,1
u00113,5FccwnVjJbLIF2azQjCwyP,49046397,26-35,work,melancholic,afternoon,1
u00096,5inhNJDsdUL02QKh4nCfwa,49046843,18-25,leisure,happy,afternoon,1
u00261,3aDhgouoRk6awklXL4QBGQ,49049503,<18,leisure,energetic,afternoon,1
u00177,4VbzQMwsewpRkpiA5GioCw,49050879,<18,leisure,calm,evening,1
u00249,1PINN6x0Riouab3wPSglpp,49065141,<18,workout,calm,late_night,1
u00060,60SVKic93qC7WC7cdm3y4U,49066269,50+,leisure,calm,late_night,1
u00270,7wqLWgZ0ieWkHEAtF1IoFn,49069301,18-25,leisure,calm,late_night,1
u00262,0agHpsWGjkeJ47PS151Xls,49070864,18-25,leisure,calm,late_night,1
u00177,3LRbalLzZcuvSR6jVnqclh,49072214,<18,leisure,calm,late_night,1
u00080,4x5kI2pN6LrJSubBSJo4Mj,49074364,50+,commute,calm,late_night,1
u00178,4jPr49jXRJHftXlwTEA2w4,49078777,50+,leisure,energetic,night,1
u00017,7vVcQ3qUJkHZ5pZrxZaOVa,49079566,<18,commute,melancholic,night,1
u00058,7lX6at1uA6gF2fhwVFnO17,49080348,36-50,leisure,calm,night,1
u00159,1pPRYJX9WM9eV9dn2eayzy,49089101,36-50,workout,energetic,early_morning,1
u00290,4BTPwdNcGQK2GQxwvKkiZI,49091720,50+,commute,melancholic,early_morning,1
u00220,68GFZFc2Fa5HLdv6TXziSD,49092751,<18,workout,calm,early_morning,1
u00070,2HXLb6ZEaqKrxuZpVJekYR,49094534,36-50,workout,energetic,early_morning,1
u00286,4RbcHubz7t9zcJlRqai501,49095434,<18,work,melancholic,early_morning,1
u00145,74EsBpSsjhH7VrnCqtc7c8,49107215,50+,work,energetic,morning,1
u00187,0OwoAzOM3ULaLoiYpC5axn,49108351,18-25,leisure,happy,morning,1
u00242,3tNyFKxcFszV0TiDDJsYVx,49112548,<18,workout,happy,morning,1
u00030,2pvGHaskdT2ZrKlXCVr03g,49112735,26-35,leisure,happy,morning,1
u00059,35g78KATz0u3gUVRsOvBV8,49116923,36-50,work,energetic,morning,1
u00198,07ZQLYn9x4x3L3vxStc1zr,49119893,18-25,workout,energetic,afternoon,1
u00129,3o0J0f1b93w0vZ5oMwnKIr,49121694,36-50,leisure,happy,afternoon,1
u00027,702bgtK1RC080O8pozq94S,49132066,50+,work,calm,afternoon,1
u00041,5L2NmodL5sxYCIIMd67A54,49132858,36-50,work,calm,afternoon,1
u00058,1YjMWOorkBaP4MdKkKtp4y,49137168,36-50,leisure,energetic,evening,1
u00149,3uDnKje1CbdtzHgTe5qTbX,49139631,<18,workout,happy,evening,1
u00088,6Cv3t18f6dnjYljXKuj1eb,49140361,36-50,work,happy,evening,1
u00272,1Nj7fZGwoFzjGjdSAgzlu1,49141824,<18,leisure,calm,evening,1
u00016,1ofhfV90EnYhEr7Un2fWiv,49149052,26-35,commute,happy,evening,1
u00129,4BCbJuo6vNR6zsgaf7hath,49150113,36-50,leisure,energetic,evening,1
u00109,3XjN0mvFkQp1FMVM9Ro5hm,49154636,36-50,leisure,calm,late_night,1
u00038,5raWEZXYAapq6Qw1GIEIkU,49155639,18-25,leisure,calm,late_night,1
u00230,0Y2kTZlKmbcsLSTHnLETBj,49156757,26-35,leisure,melancholic,late_night,1
u00228,2KX7ZC9JL8BAeFnCrcVRHE,49163207,26-35,commute,happy,night,1
u00016,4RAOI1etsgbh5NP3T5R8rN,49167613,26-35,leisure,calm,night,1
u00162,38T0tPVZHcPZyhtOcCP7pF,49170305,26-35,workout,melancholic,early_morning,1
u00148,5w1ingzqrsJka9nlnEFB64,49171598,50+,commute,energetic,early_morning,1
u00015,7EDNgBKcW5YOCF2LrueL5q,49184688,36-50,work,happy,morning,1
u00067,5vOxXwnRerzYPSZ8Lts55j,49187950,18-25,work,energetic,morning,1
u00110,1ZChjffp2JtRds6Jo2U8Qn,49191698,18-25,commute,calm,morning,1
u00169,3qE6p9fN4YeILT0cQcY1cD,49193399,<18,workout,energetic,morning,1
u00138,2X72RoxsswQEfzOWYDSBWD,49196859,18-25,leisure,energetic,morning,1
u00147,4IoWprg6W4DxHjxm1Pi4KT,49205443,18-25,work,happy,afternoon,1
u00218,7mf5mUkv85tYNjfWc30efm,49207535,26-35,leisure,energetic,afternoon,1
u00049,2gOOKb53hbXZCtKODq6B6Y,49209726,36-50,leisure,calm,afternoon,1
u00020,6zQPRiKYLdpAIn5HDtzDYc,49215175,26-35,leisure,energetic,afternoon,1
u00255,1TRdUF2oyYENzeX30yQtwM,49218733,<18,leisure,calm,afternoon,1
u00069,5R7l05dglCrUX0qjZ1Eec1,49227508,26-35,work,melancholic,evening,1
u00150,25rfUI8jQ7AIFDNdMW1X1P,49228537,50+,leisure,calm,evening,1
u00018,0PKEQjnGn0LmPjozJ3t4MF,49229290,50+,commute,melancholic,evening,1
u00295,6pxGh4VRJmkswOKKpmepbs,49232813,26-35,workout,happy,evening,1
u00213,3z4XtoZVf8AOoR18Lnp7e1,49234653,26-35,workout,calm,evening,1
u00295,0vO5GpHD1VWi0GUAUgYjq2,49234774,26-35,commute,energetic,evening,1
u00285,5PAdbw7X61H3fQ8OwaTuBO,49243061,50+,leisure,calm,late_night,1
u00075,0t0mHozF8Xsif9w8bemh9D,49246650,26-35,leisure,melancholic,late_night,1
u00123,2hEYslbdYWFSIA6JboUvnR,49249036,26-35,leisure,energetic,night,1
u00264,1mWdTewIgB3gtBM3TOSFhB,49254122,50+,leisure,melancholic,night,1
u00157,74uGhWp4BYpjFj1V2DzgoO,49261339,26-35,commute,happy,early_morning,1
u00215,2K6ZdFYngMVzTFiNQhBzM4,49264354,18-25,commute,calm,early_morning,1
u00138,517jKnHDXP1tjEb4VV4s1U,49264936,18-25,commute,calm,early_morning,1
u00129,7LOeVEchwpe7YrHSh462GT,49275499,36-50,leisure,melancholic,morning,1
u00122,3UyTtTqQH6h0biBy3ddOCH,49277777,36-50,workout,happy,morning,1
u00244,5Ib2xpwpXBWUBS72r67KRb,49278438,36-50,work,energetic,morning,1
u00148,56fkAaSu91c1E2k43wGPFC,49285565,50+,workout,energetic,morning,1
u00126,79NbrfFwCmY4zlsHM6Yr8U,49285913,<18,workout,energetic,morning,1
u00151,7FbdCUMToQ6WTFBsjY3gCJ,49286626,18-25,commute,melancholic,morning,1
u00147,1CjuV5ayEioZUc17iR9pGp,49288531,18-25,commute,energetic,morning,1
u00063,22wAfQ67CK9JjlFK2CPEsW,49288613,50+,workout,happy,morning,1
u00111,7oQ8pTAe783QS0UwOmbHRb,49293080,36-50,work,melancholic,afternoon,1
u00253,4bHsxqR3GMrXTxEPLuK5ue,49301792,18-25,work,energetic,afternoon,1
u00121,2eAvDnpXP5W0cVtiI0PUxV,49301899,36-50,workout,happy,afternoon,1
u00272,2DqZ957WcDhSfsQN3wt14S,49306980,<18,work,melancholic,afternoon,1
u00296,1N4XaKCN12jBCSBkCYfNCR,49307265,50+,leisure,calm,afternoon,1
u00045,60uygJSldCifzLzPAUkgHD,49317492,50+,leisure,melancholic,evening,1
u00061,3Vby4nGmtbDo7HDJamOWkT,49317842,36-50,workout,calm,evening,1
u00176,5CGpPUcUahMuLzkNK9ZgPP,49318852,36-50,commute,energetic,evening,1
u00082,5V1kidsZVgAUoeWHR6vb2Q,49322630,<18,leisure,happy,evening,1
u00035,0T3iZrykxliMyN1yeunXQh,49331410,<18,workout,happy,late_night,1
u00236,5uwTHBWJ9N8TpBfTiOKZgs,49335624,36-50,workout,melancholic,night,1
u00265,3p8Kv8GcO4obTLPmsS459h,49338608,26-35,leisure,melancholic,night,1
u00071,56sdcbPR74RxqmKVbQzJ8s,49340211,<18,workout,happy,night,1
u00066,2ahTcK5JefDM0F5wFdpSnB,49349207,50+,commute,calm,early_morning,1
u00246,4yHLejQxBnufgbFPALQkK3,49350288,36-50,work,energetic,early_morning,1
u00010,7ePjtuqKqa0ZbzznCNqiEf,49361667,26-35,work,calm,morning,1
u00004,1LDQFdGTEXOnycDC8CJ5p1,49366422,26-35,leisure,calm,morning,1
u00223,55Ilqi0tkzElAOqDPixuDU,49367065,18-25,commute,energetic,morning,1
u00056,3q4Y3PqfJUFCIxaSA0H0Aa,49370323,26-35,work,happy,morning,1
u00199,1yLPkvFr5p6hSGkpxB3Ufx,49370954,50+,workout,energetic,morning,1
u00121,2uITEOX2tlx5XhgTVaPkg3,49371412,36-50,workout,calm,morning,1
u00123,1PFEO8wosfdmPQ4wUudF8z,49374058,26-35,work,energetic,morning,1
u00284,39lnzOIUCSNaQmgBHoz7rt,49375004,26-35,workout,happy,morning,1
u00185,4pw7EuK2WTWGHI51jCKuGJ,49375168,26-35,workout,happy,morning,1
u00076,4lEQq9HAgbHeD24DV3rgLp,49376401,18-25,work,melancholic,morning,1
u00231,0gXTCSzaCOzNoRb9FeE62N,49378849,50+,work,melancholic,afternoon,1
u00043,3uAq7iogI01PamnmOTYlFA,49379401,18-25,leisure,melancholic,afternoon,1
u00051,3OMIYDXn48Zbb29wRZzgsM,49380313,<18,work,energetic,afternoon,1
u00119,0wJkk37eTKoecmJbeJ9EjY,49382699,<18,work,happy,afternoon,1
u00091,2ScU6iEvgb0TIuKiyem9rg,49382707,50+,workout,energetic,afternoon,1
u00293,0yldWDxxRIsO0BqPlVDd8H,49382861,18-25,work,calm,afternoon,1
u00145,5TMj9sVkboOwxLhoeEq2k6,49384160,50+,work,calm,afternoon,1
u00121,3Rlvtc0ehS8B8gF9ab7qZq,49384697,36-50,work,happy,afternoon,1
u00189,6WkJ2OK163XXS2oARUC9JM,49385246,18-25,leisure,happy,afternoon,1
u00133,1Pw6eI2cLqAFc6HkpXt38i,49386185,26-35,leisure,happy,afternoon,1
u00184,0oXtjeA7Swkk2qbm8JZheN,49390946,26-35,work,happy,afternoon,1
u00124,4JQxGJ8jsKW8pOUVoAgOZr,49395753,50+,work,energetic,evening,1
u00148,5PO0azYMKoHuZawsOvlj4z,49407816,50+,leisure,melancholic,evening,1
u00274,0xD23i0X1WjqMSYIxRfO80,49411455,26-35,leisure,calm,late_night,1
u00198,6lZKB76djHxzO0p2Y3E8vj,49413425,18-25,leisure,calm,late_night,1
u00026,54fUIuyRiTAdLX4cIOsiLK,49417770,26-35,work,calm,late_night,1
u00006,11VGhd5i7deLL0YB0ayicY,49418847,<18,workout,melancholic,late_night,1
u00134,2sftzXb1Iofx4aRXc6Umis,49421833,36-50,leisure,calm,night,0
u00097,0ibYVniVLMJWvc3eNfYk8T,49422542,36-50,leisure,energetic,night,0
u00162,6uLIzpAcp0qCyeEREsiRBl,49423475,26-35,leisure,calm,night,0
u00171,4RCWB3V8V0dignt99LZ8vH,49424307,<18,leisure,melancholic,night,0
u00258,27rlIFzVI6vn4zj4GeiTI8,49424656,<18,leisure,energetic,night,0
u00091,6hDBkm6B8HF9B4oATW28YN,49426828,50+,leisure,calm,night,0
u00202,4XO4EmzXnytBj31vYPC7eT,49437354,26-35,leisure,melancholic,early_morning,0
u00282,7nyMjLPkiqypi3WlGhwFLY,49441738,36-50,work,calm,early_morning,0
u00061,2mVpLqace3DfHdyb7sQ1Ej,49443814,36-50,commute,happy,morning,0
u00289,1UREw2MCfU0xwBzCAjxlUD,49445394,26-35,leisure,calm,morning,0
u00283,1yT2kfzbl7ImDbbNCy8wqS,49447192,26-35,commute,calm,morning,0
u00111,1szhNSkHXOSkj3aFTkIhVx,49449457,36-50,commute,melancholic,morning,0
u00236,5vfmOrlgCEioLXdDSN1muC,49452289,36-50,commute,happy,morning,0
u00069,4l2soLCGAoYvSKGyqFtsbJ,49453553,26-35,work,energetic,morning,0
u00009,6alUOXeJ3T6vi8dkN8QSbi,49457142,<18,commute,energetic,morning,0
u00067,5cZqsjVs6MevCnAkasbEOX,49458637,18-25,workout,energetic,morning,0
u00035,2Zchohvstn3bcCbadISHq3,49459408,<18,leisure,happy,morning,0
u00133,7K8c9ReHro3MTddeElIBuU,49460889,26-35,work,happy,morning,0
u00077,2XWBbVold8LNroIDyeockI,49463733,18-25,leisure,energetic,morning,0
u00287,42T2QQv3xgBlpQxaSP7lnK,49473718,26-35,leisure,energetic,afternoon,0
u00150,1KYrhFEG2XJgtd40D9czhb,49482155,50+,leisure,melancholic,evening,0
u00070,0yNVFu81jqC3eAGgxLpddH,49487856,36-50,leisure,calm,evening,0
u00087,2bSMCMmiIzlItWTiTyUSOr,49493160,18-25,leisure,calm,evening,0
u00099,056l0NdK5ZmSG9Z31QC8ii,49493558,<18,workout,melancholic,evening,0
u00029,5cWZDusEqLjuVzuu6w6SFG,49493987,26-35,commute,energetic,evening,0
u00167,1XIdLjLOIYCGtobNIXMwYS,49496600,<18,leisure,calm,late_night,0
u00007,76ZC8FmndUulOTiVX9HTVS,49497745,36-50,leisure,melancholic,late_night,0
u00170,7c6UvYQpPAuC8SX67HN0DG,49502538,<18,leisure,calm,late_night,0
u00216,5hpfHL17kbeafCT2GGrfDx,49509051,<18,leisure,calm,night,0
u00198,14tKBoKXxGakkoEmYuFfor,49509117,18-25,leisure,calm,night,0
u00001,0VxPoNX9h5HpsEgSNcHCmG,49513377,36-50,leisure,melancholic,night,0
u00218,41rjAEQbD85oUdFX9uPGqG,49523921,26-35,workout,melancholic,early_morning,0
u00148,6flksSGb0Z9WZYXzaRIQaM,49524521,50+,work,energetic,early_morning,0
u00237,44qYR2lyrw5CLSTVtE5CNR,49530762,26-35,leisure,calm,morning,0
u00126,0OnYlaHCnWW1dt5RmKkTwz,49532810,<18,work,energetic,morning,0
u00147,4jWoJluJx1kpPjo4oJmrR9,49534460,18-25,commute,happy,morning,0
u00131,1tNxprI7wf87blRuXUyEvC,49539525,26-35,workout,happy,morning,0
u00021,6bHQ3U9ynAR2NpAoRKXYW6,49543159,18-25,commute,energetic,morning,0
u00134,6S8hzeDFZmsJbQCO3w97Zz,49548126,36-50,work,happy,morning,0
u00202,1xx7iMgSyLnbDUi170lVbb,49558728,26-35,work,happy,afternoon,0
u00246,2kq2ScpL7OelKExwi5ZEUC,49569958,36-50,commute,energetic,evening,0
u00177,1u3SkEgGroT2Kcfnd4v4ON,49571809,<18,leisure,energetic,evening,0
u00112,3GNCq0cqUr7kQ4lGaa0TVx,49572499,26-35,commute,calm,evening,0
u00064,2ySPkHH3mHCP3r3T040M5V,49573218,26-35,leisure,energetic,evening,0
u00240,21oVuMsExsCE5URr3c9LNd,49574390,<18,leisure,melancholic,evening,0
u00256,6RpBs7BsS9oiHKtzJXsMOS,49576882,36-50,commute,happy,evening,0
u00083,7t8FF9iOi3g1pssApBskFR,49584080,50+,leisure,melancholic,late_night,0
u00222,1ux2H51GHPjSntjRvxU2gN,49594555,36-50,leisure,calm,night,1
u00251,3uewgGxACwca8iwi2ZVwVT,49597587,26-35,leisure,calm,night,1
u00126,4e9hUiLsN4mx61ARosFi7p,49598806,<18,leisure,happy,night,1
u00171,7cEYCs44J2ATKFGhccGvWO,49599204,<18,leisure,calm,night,1
u00290,72gv4zhNvRVdQA0eOenCal,49604734,50+,commute,energetic,early_morning,1
u00186,3s4U7OHV7gnj42VV72eSZ6,49607572,<18,workout,calm,early_morning,1
u00203,1DiOSZ8PpnmwgriDH0RNQd,49612308,36-50,leisure,happy,early_morning,1
u00271,3cttR5mtQZ5xRFxpE1pohl,49613660,<18,work,happy,early_morning,1
u00278,0jpcPKLwQbM2YLO46t7fHk,49615570,<18,workout,energetic,morning,1
u00218,5CSz3xWqAp9z5k1cavdVBY,49618216,26-35,work,happy,morning,1
u00064,2qBW7Cf82nlvK795quvLD7,49618464,26-35,work,melancholic,morning,1
u00213,6kqLDMdqgbgCsLbsSlWRjo,49618471,26-35,commute,happy,morning,1
u00108,7sGEiBshBJXKRnvyIq3LUB,49622266,26-35,workout,energetic,morning,1
u00065,14SMmOnqGc9VhUWqqCyzfD,49623704,18-25,commute,happy,morning,1
u00296,7pT6WSg4PCt4mr5ZFyUfsF,49624211,50+,commute,happy,morning,1
u00125,70CbcDczLupouV8PYWjk5Z,49625307,26-35,work,happy,morning,1
u00191,3a2jFwnts4Cf0OwJbK61SL,49626077,36-50,commute,energetic,morning,1
u00190,6RTOAaQeVkm1GUTqIY0hjp,49630813,36-50,workout,energetic,morning,1
u00184,6RyaV7owmVU6fzEPE17sF1,49633951,26-35,work,happy,morning,1
u00248,44jnGxgCSoyxygFmpyCiPy,49636409,36-50,commute,energetic,morning,1
u00245,7Ila1OGzSuaKmtyoa72PXf,49642087,<18,work,melancholic,afternoon,1
u00273,5wLhrfcQ4f0ajIgViGVPBY,49642383,50+,commute,energetic,afternoon,1
u00265,66w5OYw2ja8lnmaA3Ns0PU,49644960,26-35,workout,energetic,afternoon,1
u00024,1L3wn1FJHmnv9OpjVbkMzY,49650972,36-50,work,energetic,afternoon,1
u00120,7eB1V5LvAdxCc7brfGhRRo,49652409,26-35,leisure,happy,afternoon,1
u00214,4lgEtC1W3xZSRFoJuPLmkk,49653786,36-50,workout,melancholic,afternoon,1
u00252,70b5Sq3ePOu3Gqg0hjlOtR,49658337,<18,workout,energetic,evening,1
u00079,605t2qSC6Wsmv0O1mxBFdN,49658359,36-50,commute,melancholic,evening,1
u00247,1gQvIFgLzOPDnyFvNTPh4v,49664925,26-35,work,melancholic,evening,1
u00212,0D5oADYCG5QbPKk3QEOP1F,49666921,36-50,work,energetic,evening,1
u00155,3k7tKpRxM3oBd9BlMw4rRa,49670966,36-50,leisure,melancholic,late_night,1
u00095,2LVw2bIK99go1NdD77dUCW,49672705,18-25,leisure,melancholic,late_night,1
u00176,4zIT3WduXRKcyb3oOKQuVC,49673145,36-50,workout,energetic,late_night,1
u00171,1LSwssG5oIAMXYcvpOoPLC,49674199,<18,leisure,melancholic,late_night,1
u00085,7ihiLioTpPR5p8jhjoKO1g,49674539,36-50,leisure,melancholic,late_night,1
u00158,5PmX2o50oLqMPXRTiKh5uF,49674866,26-35,leisure,calm,late_night,1
u00167,2LO5hQnz5rEaRwkGUvZcHN,49677741,<18,leisure,calm,late_night,1
u00261,6FKHq6z4nAq1gu4ozU95ac,49681401,<18,leisure,melancholic,night,1
u00053,00B7SBwrjbycLMOgAmeIU8,49684662,26-35,work,happy,night,1
u00196,4lxGVzcUaSF5HW5jtWnShV,49685139,18-25,leisure,calm,night,1
u00023,2d25mcKl3CYuBsYPi6cAMi,49685341,50+,leisure,happy,night,1
u00072,5PwZqDdJmDqF25solWayeR,49685841,26-35,leisure,calm,night,1
u00250,2QUlMbvD9bL8wHqfsoqoet,49687670,<18,commute,calm,early_morning,1
u00068,6Oc5Zi5JXqeUglSfWpno7i,49689898,<18,workout,energetic,early_morning,1
u00192,2V2ldMfYNetYjaM5ZjJQFO,49691902,36-50,commute,energetic,early_morning,1
u00289,75WwxRm34QJ3G1l1hO27ra,49703513,26-35,work,happy,morning,1
u00109,575U2JxOxkUIVIRqUX93aT,49704360,36-50,commute,happy,morning,1
u00223,3DS5qjkZLta7vu6U1nLj35,49705335,18-25,workout,happy,morning,1
u00078,1CwyRAon1uO8TarUHrXZyP,49705678,26-35,commute,calm,morning,1
u00111,2vWscHr7yNiNXny2UR8pqd,49714551,36-50,leisure,energetic,morning,1
u00272,5uGCoNepb3NfYHzdVDXQtC,49719539,<18,work,energetic,morning,1
u00037,6dC4qXiKtWHOveOYIw3nZY,49722112,50+,work,happy,morning,1
u00046,4v3qiVO0JzRL8wKx6XpGZ6,49726452,26-35,work,calm,afternoon,1
u00015,3h44S4bynHkbKVP2mogqdX,49733816,36-50,workout,melancholic,afternoon,1
u00042,28PMz7962tCJTzpxyXGu7D,49747806,36-50,work,melancholic,evening,1
u00234,11KS9tNAAQJW7jTq7W1WcD,49749212,26-35,workout,energetic,evening,1
u00176,1GuLgNKd4lrI1vugkxMCAX,49750085,36-50,commute,happy,evening,1
u00037,08Uz2WDG2HpZwCX7qOn7OJ,49758038,50+,leisure,happy,late_night,1
u00092,11kiAlPTWXmzUzIAX4sND1,49758551,50+,leisure,calm,late_night,1
u00241,01XFgRZfZI7oBagNf1Loml,49759146,26-35,leisure,calm,late_night,1
u00151,527clmYj2R2CVE573z8nVV,49765368,18-25,leisure,energetic,late_night,1
u00211,5YSI1311X8t31PBjkBG4CZ,49765455,36-50,leisure,happy,late_night,1
u00080,0rgGOdF5tyezywQhUvcy8G,49767168,50+,leisure,melancholic,night,1
u00278,5i5uxOKfjnMA2Yl3Sbke6D,49772766,<18,commute,melancholic,night,1
u00110,4cTW1QdgCJiqE1Pvreb80L,49774013,18-25,workout,melancholic,early_morning,1
u00286,0E3HnGJSMplqBSYGsh2exH,49777505,<18,workout,energetic,early_morning,1
u00122,6kzj1MWS5tFsoOZUz4c8Hc,49785509,36-50,commute,calm,early_morning,1
u00222,7EqkvBTdhYPTd91mN2DmcA,49794864,36-50,commute,energetic,morning,1
u00168,177jHmS4lU3rQ0ChQgnJNg,49799015,18-25,work,energetic,morning,1
u00185,0hUCOkpH3V28JChX2tiHY8,49804900,26-35,work,happy,morning,1
u00023,6oNcphQ4QKhOK6QYgDmoht,49811145,50+,commute,happy,afternoon,1
u00237,4ih3dyFZoeTdaeJW9mPbOI,49812744,26-35,work,calm,afternoon,1
u00129,4ewtMhaOEX1eBoXhvJoIns,49820950,36-50,workout,calm,afternoon,1
u00077,31qlV50cTaXoZGt0G3AQfo,49828254,18-25,workout,energetic,evening,1
u00206,0QvroDjCXtzlEaCIgUSVmP,49828757,36-50,commute,happy,evening,1
u00228,72mulbQzBi7mlk1JdIytaG,49829290,26-35,leisure,calm,evening,1
u00212,5P23O9sdk2y7J0zzLxpwRw,49836677,36-50,work,energetic,evening,1
u00278,5hGCgA3TV7Z8iE4EItBKdr,49842216,<18,workout,melancholic,late_night,1
u00081,5zdkUzguZYAfBH9fnWn3Zl,49842779,26-35,workout,calm,late_night,1
u00056,3JXi13LlcYzagKRNokd3Zt,49844241,26-35,leisure,melancholic,late_night,1
u00163,2e2Bn83YtCggoRKyYB9Azb,49846716,26-35,leisure,melancholic,late_night,1
u00101,26SAfHmtlIP2pZVASwtloc,49852945,<18,work,calm,night,1
u00115,7JEzFU4SGDNb9CxwX8n2Vw,49852959,26-35,leisure,calm,night,1
u00193,3UnfOb5hmnf4KF7NIgAj9a,49854916,18-25,leisure,happy,night,1
u00011,0n2lJjskWdFCvLI3ExAGha,49858890,50+,leisure,melancholic,night,1
u00129,7Eo9jwE54K0lrUDMuutp11,49863275,36-50,workout,energetic,early_morning,1
u00129,0S6SYhqNVAq4xKZRSGLMkb,49864817,36-50,workout,happy,early_morning,1
u00007,0n6Cn6pByPTwBkMTw7KQkX,49866372,36-50,workout,energetic,early_morning,1
u00202,6dHIgPjCbOZceIT5pBNV1c,49867801,26-35,commute,happy,early_morning,1
u00249,5vsnP5aTqov8rPTVjSXiN2,49867842,<18,workout,energetic,early_morning,1
u00283,3XIEWK1V9n25PS9Vb6axj5,49869364,26-35,commute,calm,early_morning,1
u00283,2o49Ww4e6rRwCGkAHKUL6k,49869901,26-35,commute,calm,early_morning,1
u00033,6NitJf2pJZ4ssPTWZ1ZuVv,49873227,26-35,leisure,melancholic,early_morning,1
